mturk,political_stand,session,question_id_sequence,current_question,world,sequential_number,aid 
5c3cfc77-3724-4d2d-8589-8138cdce3fa4,Republicans,5c3cfcbb10780,"24,12,18,9,17,10,11,1,7,8,2,13,14,3,15,5,6,20,4,16,19,25",,1,0,5c3cfc77-3724-4d2d-8589-8138cdce3fa4
5c3cfc51-66ec-420a-b396-7ec46b55a406,Democrats,5c3cfcd5a5272,"23,5,15,9,17,7,20,18,1,16,13,4,8,19,14,2,3,12,10,6,11,25",25,10,0,5c3cfc51-66ec-420a-b396-7ec46b55a406
5c3cfc8e-2246-4589-b6f2-01d9cf29d040,strong Republicans,5c3cfd0949b8e,"24,7,16,1,12,17,5,18,10,2,8,4,6,11,3,15,9,14,19,20,13,25",25,5,0,5c3cfc8e-2246-4589-b6f2-01d9cf29d040
5c3cfd38-cb84-411a-bfb5-cd75c4720795,Democrats,5c3cfd5063515,"23,2,16,12,8,1,4,5,14,17,3,15,6,10,20,18,13,9,7,19,11,25",,6,0,5c3cfd38-cb84-411a-bfb5-cd75c4720795
5c3cfd3b-8eef-4c1c-9f6b-28eebb09434c,strong Democrats,5c3cfd6fd04e6,"24,7,16,14,9,17,19,6,3,4,5,20,10,15,2,13,8,12,18,11,1,25",,4,0,5c3cfd3b-8eef-4c1c-9f6b-28eebb09434c
5c3cfd99-dcf1-4a1a-8354-3d0436b5d66c,Democrats,5c3cfdc837f61,"23,18,20,11,10,4,9,1,5,2,19,3,17,14,6,16,15,8,13,7,12,25",25,9,0,5c3cfd99-dcf1-4a1a-8354-3d0436b5d66c
5c3cfd56-ce01-45a8-8276-0c79c1a34654,Republicans,5c3cfdda884dc,"24,15,11,6,14,16,8,20,18,3,9,19,5,13,17,12,2,4,10,1,7,25",,1,0,5c3cfd56-ce01-45a8-8276-0c79c1a34654
5c3cfd6e-a81f-4633-83bb-a87043b08f2c,strong Democrats,5c3cfe485684b,"24,12,14,17,5,8,15,3,6,19,13,9,18,16,20,11,2,7,10,1,4,25",25,8,0,5c3cfd6e-a81f-4633-83bb-a87043b08f2c
5c3cfe97-d24a-4ccb-b153-801f53180961,strong Republicans,5c3cfeec1d6cd,"24,18,5,8,3,10,1,7,11,19,12,13,20,15,14,2,9,6,17,16,4,25",,6,0,5c3cfe97-d24a-4ccb-b153-801f53180961
5c3cfef0-bbc1-45f3-b66f-fc1f4878d49a,strong Democrats,5c3cff2300636,"24,8,11,7,17,20,12,16,3,6,5,2,14,10,13,19,18,15,1,9,4,25",,3,0,5c3cfef0-bbc1-45f3-b66f-fc1f4878d49a
5c3cff2d-d3a3-48c4-9b88-51c8ec7924b3,strong Republicans,5c3cff8323b8f,"24,19,5,1,12,14,8,2,15,11,18,6,10,7,13,9,3,16,17,20,4,25",,3,0,5c3cff2d-d3a3-48c4-9b88-51c8ec7924b3
5c3d0117-1d2b-4828-abcb-08f281063ed7,Republicans,5c3d015a05fef,"24,19,18,13,7,6,5,17,15,10,3,20,12,8,9,1,16,11,14,4,2,25",,10,0,5c3d0117-1d2b-4828-abcb-08f281063ed7
5c3d021f-56f4-49f1-aec7-b11b6de1d82f,,5c3d026cc0574,"23,15,14,11,10,12,6,7,13,18,4,19,2,1,20,5,9,16,3,17,8,25",23,9,0,5c3d021f-56f4-49f1-aec7-b11b6de1d82f
5c3d0284-6669-4c97-a166-99a386f8aa53,Republicans,5c3d02ba76853,"23,9,17,4,2,16,12,18,15,7,13,10,14,1,5,19,20,11,6,8,3,25",,2,0,5c3d0284-6669-4c97-a166-99a386f8aa53
5c3d027e-dd61-4157-a0ba-b2c84c1111ac,,5c3d0315ea719,"24,15,7,17,18,1,5,10,4,16,11,20,14,6,2,13,3,8,9,12,19,25",24,10,0,5c3d027e-dd61-4157-a0ba-b2c84c1111ac
5c3d0265-c651-4473-94b1-ac3080cf1f4f,Democrats,5c3d031f4a8d1,"24,9,13,3,7,18,15,8,11,1,17,19,4,14,20,5,10,2,6,16,12,25",14,4,0,5c3d0265-c651-4473-94b1-ac3080cf1f4f
5c3d0373-2151-481f-bfc9-9c9e99f60ff6,Democrats,5c3d039be6b23,"23,5,12,18,7,16,1,17,6,19,4,20,8,10,3,11,13,15,9,2,14,25",25,7,0,5c3d0373-2151-481f-bfc9-9c9e99f60ff6
5c3d03ab-ab74-4f0a-ae50-6ab383d741cf,strong Democrats,5c3d03d9010e1,"24,13,8,10,3,7,17,4,14,15,11,19,5,12,1,9,18,20,16,2,6,25",,7,0,5c3d03ab-ab74-4f0a-ae50-6ab383d741cf
5c3d048b-956a-4fb1-bfa3-9830a5998f4a,Democrats,5c3d04c787db8,"24,1,17,14,5,4,16,15,8,11,18,10,13,9,19,20,2,12,7,3,6,25",,5,0,5c3d048b-956a-4fb1-bfa3-9830a5998f4a
5c3d039f-34db-4c86-bde9-5c45e6805056,strong Democrats,5c3d05056edb9,"23,17,13,12,3,19,8,2,11,4,16,9,10,14,15,7,6,18,20,1,5,25",25,5,0,5c3d039f-34db-4c86-bde9-5c45e6805056
5c3d0530-9e2f-4692-a617-f6aecabc0171,Republicans,5c3d05786e405,"24,11,5,6,10,3,20,14,12,2,18,13,16,4,9,15,8,17,1,7,19,25",,2,0,5c3d0530-9e2f-4692-a617-f6aecabc0171
5c3d0551-cc02-4ebd-8d70-3777f7de40c3,strong Democrats,5c3d05a300929,"24,13,2,6,12,18,4,9,14,3,1,20,17,11,19,5,15,7,16,10,8,25",,1,0,5c3d0551-cc02-4ebd-8d70-3777f7de40c3
5c3d05a7-d7fc-4370-8766-db1c3670d06e,Democrats,5c3d06010f024,"23,4,7,11,9,5,12,1,17,16,18,19,8,3,2,10,6,15,20,14,13,25",25,8,0,5c3d05a7-d7fc-4370-8766-db1c3670d06e
5c3cebd2-9c47-4411-8927-0c143e1a4a23,strong Republicans,5c3d0611ee94a,"23,10,2,19,5,16,18,14,11,1,17,15,13,12,4,6,8,3,7,20,9,25",,5,0,5c3cebd2-9c47-4411-8927-0c143e1a4a23
5c3d0631-b59b-4912-b162-422c33ad1a87,strong Democrats,5c3d068fe6c8f,"24,15,12,16,9,19,18,10,6,14,11,5,8,4,7,1,20,2,17,13,3,25",25,8,0,5c3d0631-b59b-4912-b162-422c33ad1a87
5c3d07d9-a940-4d3d-bad4-8d435498f6a5,strong Democrats,5c3d083671c3b,"24,12,17,14,18,6,2,5,7,1,13,11,10,19,4,20,8,9,3,15,16,25",25,7,0,5c3d07d9-a940-4d3d-bad4-8d435498f6a5
5c3d087f-0711-4225-a541-5595050b86f2,strong Republicans,5c3d08fecd913,"24,3,18,12,16,20,2,11,19,10,13,14,17,7,9,5,6,4,15,1,8,25",,1,0,5c3d087f-0711-4225-a541-5595050b86f2
5c3d0877-21e8-434b-9971-5d0bf5a1d256,strong Republicans,5c3d0905ba3b8,"24,16,10,17,12,9,15,20,13,2,4,19,3,11,7,8,14,18,5,6,1,25",12,9,0,5c3d0877-21e8-434b-9971-5d0bf5a1d256
5c3d0964-d6f6-4549-a33d-4becae986597,Democrats,5c3d09ff76322,"24,8,10,11,3,13,19,17,7,16,20,4,2,18,15,6,1,14,9,12,5,25",,3,0,5c3d0964-d6f6-4549-a33d-4becae986597
5c3d0bd1-72a5-4845-9d00-41231a123fa7,Republicans,5c3d0c190fbda,"24,15,5,13,1,9,18,16,11,12,10,19,3,8,7,6,17,2,4,20,14,25",,6,0,5c3d0bd1-72a5-4845-9d00-41231a123fa7
5c3d0cdc-656c-4acf-9d5d-c272e5c0a9e5,Republicans,5c3d0d52f184b,"24,9,3,5,6,10,19,20,17,13,12,7,8,2,1,18,4,16,15,11,14,25",,4,0,5c3d0cdc-656c-4acf-9d5d-c272e5c0a9e5
5c3ce53a-dd28-4d6b-a662-21cf709ebc8a,Democrats,5c3d0d5ed2c84,"24,18,5,12,17,3,10,6,20,4,9,7,19,14,11,13,16,2,1,15,8,25",17,2,0,5c3ce53a-dd28-4d6b-a662-21cf709ebc8a
5c3d09b7-80e9-430e-9b74-1faf167cf6d7,Democrats,5c3d0d832493d,"24,1,11,16,4,17,19,5,10,9,15,6,13,18,7,12,14,20,2,8,3,25",25,10,0,5c3d09b7-80e9-430e-9b74-1faf167cf6d7
5c3d0e7c-7b7b-408b-b30f-1dbf11b1a39b,Democrats,5c3d0eea21a24,"24,14,19,4,12,5,10,7,13,8,3,17,15,20,11,9,18,2,1,6,16,25",,5,0,5c3d0e7c-7b7b-408b-b30f-1dbf11b1a39b
5c3d1096-a684-4e0b-a597-390a4e27a921,Democrats,5c3d114795b4e,"24,7,4,1,2,17,20,15,5,16,14,3,11,18,6,9,8,10,12,19,13,25",,2,0,5c3d1096-a684-4e0b-a597-390a4e27a921
5c3d10ee-ede4-4680-b098-ff3353bc73d1,,5c3d119e92629,"24,3,20,12,13,15,17,4,1,2,11,14,5,10,16,8,6,9,7,19,18,25",24,3,0,5c3d10ee-ede4-4680-b098-ff3353bc73d1
5c3d11ac-409a-4a97-af37-de9b097a003f,Republicans,5c3d11f70cdb9,"23,8,16,4,17,5,13,12,9,10,11,7,6,18,19,3,20,1,2,14,15,25",25,9,0,5c3d11ac-409a-4a97-af37-de9b097a003f
5c3d12ac-f6c3-46b9-a363-22dfdd365ca1,strong Republicans,5c3d12f860c5e,"24,11,15,3,14,19,8,2,5,4,1,9,10,13,12,17,7,20,16,18,6,25",,4,0,5c3d12ac-f6c3-46b9-a363-22dfdd365ca1
5c3d1581-e8a3-4f57-84e3-f3639ae316f8,strong Democrats,5c3d15b2ddee1,"23,9,12,14,18,17,8,4,20,1,2,19,5,16,6,15,3,7,11,10,13,25",,1,0,5c3d1581-e8a3-4f57-84e3-f3639ae316f8
5c3d1626-a2b3-4e02-9496-c398985af25b,Republicans,5c3d16793f545,"23,14,9,17,10,6,8,1,19,16,7,20,12,2,11,13,3,5,15,4,18,25",25,7,0,5c3d1626-a2b3-4e02-9496-c398985af25b
5c3d1661-9de4-4462-a133-4c784eef90d1,strong Republicans,5c3d16d1b489c,"23,8,9,1,12,16,11,17,6,10,13,2,18,3,19,4,20,7,15,5,14,25",25,10,0,5c3d1661-9de4-4462-a133-4c784eef90d1
5c3d1707-12e7-47a4-86c8-cb7b6ff417d3,strong Republicans,5c3d1784f399b,"24,5,12,17,20,11,10,14,4,19,1,15,9,18,6,3,13,8,7,16,2,25",,8,0,5c3d1707-12e7-47a4-86c8-cb7b6ff417d3
5c3d1778-f409-4dea-9e50-33ca9f410129,Republicans,5c3d17a094003,"24,13,15,17,5,12,16,2,1,6,3,8,14,10,4,11,18,19,7,20,9,25",25,6,0,5c3d1778-f409-4dea-9e50-33ca9f410129
5c3d1701-3bde-478c-a7bf-2f8a0d6016fd,Republicans,5c3d17bdbb44a,"24,17,12,18,1,16,9,14,20,7,5,10,8,13,3,11,19,2,15,6,4,25",,3,0,5c3d1701-3bde-478c-a7bf-2f8a0d6016fd
5c3d179a-7afc-4bc9-9499-264f75373628,,5c3d17f14f7a0,"24,17,14,1,5,18,19,2,3,20,10,11,9,8,4,13,16,6,12,7,15,25",24,5,0,5c3d179a-7afc-4bc9-9499-264f75373628
5c3d1732-a229-438c-8204-bf445a7a76b5,strong Democrats,5c3d1860a69a0,"24,17,11,14,20,19,13,8,6,12,16,18,5,4,15,10,9,2,1,3,7,25",,8,0,5c3d1732-a229-438c-8204-bf445a7a76b5
5c3d1846-4bf5-491a-8366-c854e0d54737,Democrats,5c3d187c8bb12,"23,16,20,13,5,1,15,3,18,19,10,6,8,14,17,11,12,4,2,9,7,25",,7,0,5c3d1846-4bf5-491a-8366-c854e0d54737
5c3d19ec-672d-491f-ac1b-c5c1468c098c,Republicans,5c3d1a4f408ad,"23,5,13,3,9,12,11,7,19,16,6,18,17,1,20,8,15,4,2,14,10,25",,4,0,5c3d19ec-672d-491f-ac1b-c5c1468c098c
5c3d1a79-f087-4205-bf8d-1386abd4cbc0,strong Republicans,5c3d1abbc985f,"23,8,3,4,15,18,19,1,14,16,12,11,9,20,6,2,17,5,13,7,10,25",,1,0,5c3d1a79-f087-4205-bf8d-1386abd4cbc0
5c3d1e38-5df0-486a-9f52-0d4192285f1c,Republicans,5c3d1efb2d76f,"24,15,14,3,10,12,9,6,19,11,8,5,17,16,13,1,4,18,20,7,2,25",17,6,0,5c3d1e38-5df0-486a-9f52-0d4192285f1c
5c3d1ecf-4cd5-46db-8986-fe7cc276d172,Republicans,5c3d1f338d655,"23,18,10,20,17,4,1,13,5,6,8,3,14,19,9,15,16,12,2,7,11,25",25,2,0,5c3d1ecf-4cd5-46db-8986-fe7cc276d172
5c3d1f58-5164-4a16-a5a5-dca262a3a8a5,strong Democrats,5c3d1f8ebfdc6,"23,16,18,4,15,10,3,14,1,5,11,8,19,13,9,17,7,6,2,12,20,25",18,9,0,5c3d1f58-5164-4a16-a5a5-dca262a3a8a5
5c3d1f32-4127-49c2-9fe2-6b6ff6a0691b,Democrats,5c3d1fbf73c8a,"24,16,14,17,12,19,10,13,11,8,18,7,2,20,4,15,6,1,9,5,3,25",25,10,0,5c3d1f32-4127-49c2-9fe2-6b6ff6a0691b
5c3d1f98-3527-4e3c-9e51-80e2c9d90518,Republicans,5c3d1fe524f85,"23,6,4,14,10,1,13,3,9,19,18,7,8,12,11,17,5,16,2,15,20,25",25,7,0,5c3d1f98-3527-4e3c-9e51-80e2c9d90518
5c3cda73-55e1-4fd1-9e13-544abbbbc938,Democrats,5c3d24310604f,"23,16,18,3,5,20,12,13,1,6,2,10,11,19,7,9,17,4,14,15,8,25",,6,0,5c3cda73-55e1-4fd1-9e13-544abbbbc938
5c3d267b-c78c-40d1-8704-14af5d63f13b,strong Democrats,5c3d26b314c6d,"24,2,10,17,18,3,6,13,20,15,16,11,14,5,8,19,1,7,9,12,4,25",25,2,0,5c3d267b-c78c-40d1-8704-14af5d63f13b
5c3d26f0-3e06-4a70-ae85-c9c833d83957,,5c3d2730aef0b,"23,18,19,7,15,16,4,14,12,10,11,8,5,2,17,9,13,6,20,3,1,25",23,8,0,5c3d26f0-3e06-4a70-ae85-c9c833d83957
5c3d26dd-856a-4600-a161-eeace3889541,strong Democrats,5c3d273b7541c,"24,3,12,13,19,2,10,8,5,14,4,20,6,17,1,11,9,18,7,15,16,25",,10,0,5c3d26dd-856a-4600-a161-eeace3889541
5c3d274e-c901-467c-8527-10eea23a256b,Republicans,5c3d2797173ab,"24,8,11,18,2,16,9,1,13,6,3,20,5,17,7,15,12,14,19,4,10,25",25,3,0,5c3d274e-c901-467c-8527-10eea23a256b
5c3d279e-84dc-49da-8fe5-fd2563b44036,Republicans,5c3d27d59e271,"24,13,2,4,17,9,3,7,5,19,18,14,10,6,12,8,1,11,20,15,16,25",,1,0,5c3d279e-84dc-49da-8fe5-fd2563b44036
5c3d278e-ac5e-4b6a-91ad-bf94ad215b4b,strong Democrats,5c3d27dadb52a,"23,10,15,2,4,18,11,13,1,16,7,12,17,9,19,6,20,5,3,14,8,25",,9,0,5c3d278e-ac5e-4b6a-91ad-bf94ad215b4b
5c3d27bd-7efe-4d2d-a77f-6021ed39db23,Democrats,5c3d281c4909d,"23,5,2,15,11,10,12,7,14,8,6,13,20,18,19,1,3,4,17,9,16,25",,4,0,5c3d27bd-7efe-4d2d-a77f-6021ed39db23
5c3d2816-a589-44ba-bbb8-d3f7bf06684b,,5c3d286cdcbe6,"23,4,10,16,5,15,18,13,1,14,9,17,6,11,7,20,12,3,19,2,8,25",23,5,0,5c3d2816-a589-44ba-bbb8-d3f7bf06684b
5c3d2872-bb6b-4966-9c3b-b30b831b819b,Democrats,5c3d28ede9485,"24,18,1,20,8,7,4,19,2,17,15,10,13,11,14,3,16,12,6,5,9,25",25,5,0,5c3d2872-bb6b-4966-9c3b-b30b831b819b
5c3d2964-8dee-4683-af53-2afc8dd1e6a8,Democrats,5c3d29bf0b418,"24,17,6,2,13,7,1,10,18,11,8,16,15,12,14,19,5,20,4,3,9,25",,2,0,5c3d2964-8dee-4683-af53-2afc8dd1e6a8
5c3d29e3-35b7-41de-a538-3a6fc72220bf,,5c3d2a1d85226,"24,13,10,9,18,19,3,12,16,1,2,11,14,17,15,8,5,6,20,7,4,25",24,8,0,5c3d29e3-35b7-41de-a538-3a6fc72220bf
5c3d29da-54d6-4815-beca-cb3de7610737,Republicans,5c3d2a339f29e,"23,10,9,19,17,6,7,12,14,5,18,15,2,4,20,11,13,1,3,16,8,25",,10,0,5c3d29da-54d6-4815-beca-cb3de7610737
5c3d2a15-32a2-4658-bfe3-12d3e79866b2,,5c3d2a39c27dc,"24,16,4,3,8,18,10,11,6,9,14,5,7,20,1,19,12,15,13,17,2,25",24,4,0,5c3d2a15-32a2-4658-bfe3-12d3e79866b2
5c3d2a24-4311-45c1-a754-ef476f839340,Democrats,5c3d2a56823d1,"24,7,14,9,20,13,18,2,16,17,5,10,1,8,15,3,11,12,4,19,6,25",25,1,0,5c3d2a24-4311-45c1-a754-ef476f839340
5c3d2ad2-6665-4b81-b47f-6a6cbe23d1b4,strong Democrats,5c3d2afd1f26f,"24,9,16,7,13,4,19,15,18,14,1,11,5,6,8,3,12,17,20,10,2,25",,9,0,5c3d2ad2-6665-4b81-b47f-6a6cbe23d1b4
5c3d2af1-9c56-4df4-acba-5b6bab332c63,Republicans,5c3d2b11ac6b2,"23,1,15,18,4,3,14,16,12,17,2,6,10,20,7,9,11,8,5,13,19,25",,6,0,5c3d2af1-9c56-4df4-acba-5b6bab332c63
5c3d2aad-2430-40e2-b0cc-d0ff8d51f856,strong Democrats,5c3d2b17ecaa3,"24,10,4,11,2,9,20,16,19,6,17,18,15,14,12,3,5,7,13,1,8,25",25,3,0,5c3d2aad-2430-40e2-b0cc-d0ff8d51f856
5c3d2b50-cab8-4a64-bb96-0eeb03e75fee,Republicans,5c3d2b888806b,"24,12,18,10,9,20,4,8,1,5,17,16,19,3,11,15,6,7,14,13,2,25",,7,0,5c3d2b50-cab8-4a64-bb96-0eeb03e75fee
5c3d2bb3-644d-49a3-a912-a43a11e02878,strong Democrats,5c3d2be99d6cc,"24,7,19,17,2,18,14,1,3,12,8,16,11,9,15,10,6,13,4,5,20,25",25,9,0,5c3d2bb3-644d-49a3-a912-a43a11e02878
5c3d2b90-775e-42c7-95ee-2f3a58cc34b4,Republicans,5c3d2bf045bdb,"23,3,1,16,5,2,17,15,14,13,9,18,6,4,19,7,20,10,8,12,11,25",25,4,0,5c3d2b90-775e-42c7-95ee-2f3a58cc34b4
5c3d2c85-40d1-49cb-9fd5-7d0c76f8a661,Democrats,5c3d2cd08a9ed,"23,6,10,2,16,8,1,15,14,7,18,4,13,20,9,5,12,17,3,11,19,25",25,6,0,5c3d2c85-40d1-49cb-9fd5-7d0c76f8a661
5c3d2caa-2985-4350-b737-b3b113d83189,strong Republicans,5c3d2cd8239c3,"24,13,3,5,15,11,12,9,14,17,18,7,6,19,10,16,8,4,20,2,1,25",13,8,0,5c3d2caa-2985-4350-b737-b3b113d83189
5c3d2df2-9f71-41ae-b3f6-ba4121313b8c,Democrats,5c3d2e220be7f,"23,9,12,16,2,19,6,20,13,8,3,17,5,15,4,10,1,7,18,11,14,25",25,2,0,5c3d2df2-9f71-41ae-b3f6-ba4121313b8c
5c3d2def-efae-47aa-bd9b-cbadb6267594,strong Democrats,5c3d2e3da7de1,"24,20,1,5,12,8,4,10,13,9,18,11,19,16,6,17,15,7,3,2,14,25",,1,0,5c3d2def-efae-47aa-bd9b-cbadb6267594
5c3d2e87-f5bb-4a98-8ca7-b99c86e2fa94,Republicans,5c3d2eb31e8dc,"23,18,14,3,7,16,12,11,6,1,20,19,13,5,15,9,10,8,2,4,17,25",,3,0,5c3d2e87-f5bb-4a98-8ca7-b99c86e2fa94
5c3d2eb4-1630-4fb8-b29f-69460ded237a,strong Democrats,5c3d2ed75536c,"23,13,3,19,1,4,6,12,17,18,8,16,10,7,11,2,5,9,14,15,20,25",,7,0,5c3d2eb4-1630-4fb8-b29f-69460ded237a
5c3d2ea4-aaba-413b-aa3c-1e5aa6e4242e,strong Democrats,5c3d2eefa47ce,"23,11,14,16,15,20,7,17,4,18,8,6,9,3,19,2,13,5,10,1,12,25",,10,0,5c3d2ea4-aaba-413b-aa3c-1e5aa6e4242e
5c3d2f03-0010-44b1-b5ed-ef36477e7c6c,strong Democrats,5c3d2f4ba161d,"23,10,17,18,19,15,1,12,16,13,5,6,9,11,4,8,7,3,2,20,14,25",,5,0,5c3d2f03-0010-44b1-b5ed-ef36477e7c6c
5c3d2e7e-336a-4479-b567-c5a72607e2f6,Republicans,5c3d2f512de1d,"23,9,13,2,17,18,8,20,6,5,7,4,10,14,11,12,3,19,15,1,16,25",,5,0,5c3d2e7e-336a-4479-b567-c5a72607e2f6
5c3d2f4d-f4ea-46a9-b7fe-d1784ac9f1b7,strong Democrats,5c3d2f815c0dd,"24,2,3,14,10,18,8,7,19,6,12,20,16,17,9,1,4,5,15,11,13,25",,2,0,5c3d2f4d-f4ea-46a9-b7fe-d1784ac9f1b7
5c3d2f47-3dae-411c-a059-d42797abf25a,Republicans,5c3d2f83248c2,"24,13,20,6,3,10,15,2,5,16,8,12,19,9,1,4,14,18,7,17,11,25",,1,0,5c3d2f47-3dae-411c-a059-d42797abf25a
5c3d2f47-eda0-42c0-a534-ddf8676e9818,Republicans,5c3d2f96205df,"23,1,17,10,16,11,8,14,12,13,5,9,2,3,6,20,7,4,18,19,15,25",,8,0,5c3d2f47-eda0-42c0-a534-ddf8676e9818
5c3d2f7f-b48a-4d84-a4a6-e0f73429e222,Democrats,5c3d2fd5aa3e1,"24,19,6,10,16,13,1,4,20,3,11,15,5,14,2,9,17,18,8,7,12,25",,7,0,5c3d2f7f-b48a-4d84-a4a6-e0f73429e222
5c3d2fb0-0100-487c-a6c3-5b3977ae3384,Democrats,5c3d300129548,"23,12,6,5,8,19,20,10,16,13,14,15,17,18,4,9,2,7,3,1,11,25",,4,0,5c3d2fb0-0100-487c-a6c3-5b3977ae3384
5c3d3053-7360-445d-9ebc-512a62d2ed42,strong Republicans,5c3d307c1cf30,"23,15,20,11,4,13,10,19,14,8,16,3,7,2,1,6,17,5,18,12,9,25",,6,0,5c3d3053-7360-445d-9ebc-512a62d2ed42
5c3d3041-f442-49c5-8761-a6fe41fc0266,Democrats,5c3d307d53456,"24,10,17,18,16,1,15,2,12,3,8,14,9,11,7,20,19,6,5,4,13,25",,9,0,5c3d3041-f442-49c5-8761-a6fe41fc0266
5c3d3058-866c-4209-ba87-17a30802d6d9,Democrats,5c3d30ac40c69,"23,4,2,18,3,19,9,11,8,7,1,10,15,20,6,12,13,17,5,14,16,25",,10,0,5c3d3058-866c-4209-ba87-17a30802d6d9
5c3d3040-d1ba-493a-93e8-1dc293b0cb07,,5c3d30c15e133,"23,10,18,17,20,16,14,12,4,5,3,15,13,7,11,6,2,8,1,9,19,25",23,3,0,5c3d3040-d1ba-493a-93e8-1dc293b0cb07
5c3d30b4-8ebf-40d2-97e1-ecd925889fcf,Democrats,5c3d30d95bc40,"23,3,15,19,17,1,5,4,10,8,16,11,12,18,9,2,7,13,6,14,20,25",25,10,0,5c3d30b4-8ebf-40d2-97e1-ecd925889fcf
5c3d3088-08ea-4a07-8452-02d6a33de96c,Democrats,5c3d30f0d2cad,"23,19,16,15,8,3,13,14,1,10,4,6,18,7,11,17,12,20,5,2,9,25",,4,0,5c3d3088-08ea-4a07-8452-02d6a33de96c
5c3d30cd-1fec-4ded-9f1f-e18fd35372f9,strong Republicans,5c3d310236c08,"24,18,3,14,8,2,7,16,9,10,4,13,6,17,12,1,19,5,11,20,15,25",25,3,0,5c3d30cd-1fec-4ded-9f1f-e18fd35372f9
5c3d30be-ce15-4b25-852a-d00c465b1f71,Democrats,5c3d310fc1ac9,"24,11,12,6,15,8,20,14,5,19,17,1,10,18,4,13,3,2,7,16,9,25",,7,0,5c3d30be-ce15-4b25-852a-d00c465b1f71
5c3d30de-6e8f-4b4e-8cd3-a00f3e734d89,,5c3d31222523a,"23,19,9,12,16,5,17,11,2,3,10,18,15,6,20,7,1,13,4,14,8,25",23,9,0,5c3d30de-6e8f-4b4e-8cd3-a00f3e734d89
5c3d30f2-8d83-4211-b91a-7dd39ea00d1a,,5c3d316296fde,"24,10,20,7,5,17,18,16,15,19,8,3,11,4,14,13,9,1,2,12,6,25",24,5,0,5c3d30f2-8d83-4211-b91a-7dd39ea00d1a
5c3d31a8-9896-4fa7-9f4b-8797f5e3563e,Democrats,5c3d31ecc1fcc,"24,20,10,12,17,5,18,13,15,19,8,14,3,16,7,2,6,4,1,11,9,25",,8,0,5c3d31a8-9896-4fa7-9f4b-8797f5e3563e
5c3d31c3-cbd4-4e64-a28a-af6e37475c04,Republicans,5c3d320b81187,"23,18,16,17,14,1,12,15,7,2,10,20,13,6,8,5,3,19,11,9,4,25",25,6,0,5c3d31c3-cbd4-4e64-a28a-af6e37475c04
5c3d31ea-2aa7-4edd-8261-e9760a1c691e,strong Democrats,5c3d321cc491c,"23,8,11,19,15,1,17,14,10,18,13,6,12,20,16,9,5,7,2,4,3,25",,2,0,5c3d31ea-2aa7-4edd-8261-e9760a1c691e
5c3d3204-7bf8-4d63-b69b-4674f0aa099c,strong Democrats,5c3d321f67c07,"24,7,9,1,3,14,10,15,5,6,13,17,18,2,16,12,20,11,4,8,19,25",,1,0,5c3d3204-7bf8-4d63-b69b-4674f0aa099c
5c3d313f-1705-4114-a1b1-e9a70073f89f,strong Republicans,5c3d323b3f5d5,"23,18,4,14,1,7,17,10,20,6,5,12,13,19,3,2,8,9,16,15,11,25",1,6,0,5c3d313f-1705-4114-a1b1-e9a70073f89f
5c3d3046-e1f1-470d-852f-8fdfc08b03fa,strong Republicans,5c3d3250d825e,"23,16,18,1,3,8,20,9,19,12,10,15,17,13,7,14,11,4,5,6,2,25",,3,0,5c3d3046-e1f1-470d-852f-8fdfc08b03fa
5c3d31ca-3c79-45f7-b93a-f1cf6901cf99,,5c3d32e0d7231,"23,3,2,6,17,9,19,20,7,1,5,12,11,18,10,4,16,8,14,15,13,25",23,5,0,5c3d31ca-3c79-45f7-b93a-f1cf6901cf99
5c3d32e0-1a0d-4b39-9fe8-58fb756a4d93,Republicans,5c3d3303567fc,"23,5,3,11,18,7,12,20,6,19,1,15,13,2,14,9,17,16,4,10,8,25",,8,0,5c3d32e0-1a0d-4b39-9fe8-58fb756a4d93
5c3d32d3-226e-4837-8974-9d2ff13b27ef,strong Democrats,5c3d330464d99,"24,16,11,4,5,7,10,3,1,19,13,8,15,20,18,9,2,17,14,6,12,25",,2,0,5c3d32d3-226e-4837-8974-9d2ff13b27ef
5c3d334c-0066-4b2f-9a09-e3fcdc2b7d1c,strong Democrats,5c3d338961724,"24,15,9,13,5,12,18,10,20,6,1,17,14,2,16,4,3,11,8,19,7,25",,9,0,5c3d334c-0066-4b2f-9a09-e3fcdc2b7d1c
5c3d3366-0e61-4abd-8218-72ee054cb126,Democrats,5c3d339e8c3de,"24,16,9,3,1,12,17,4,13,2,15,18,10,6,11,5,14,20,7,8,19,25",,10,0,5c3d3366-0e61-4abd-8218-72ee054cb126
5c3d33db-511c-442c-bbe5-8d0cbc153e65,strong Democrats,5c3d34118890d,"24,16,17,19,12,10,9,8,13,15,7,5,1,20,3,11,2,18,14,6,4,25",,1,0,5c3d33db-511c-442c-bbe5-8d0cbc153e65
5c3d3452-7f5b-4dc0-b798-799f1748ec15,strong Democrats,5c3d349a8b9a9,"23,16,2,12,1,9,8,7,13,5,14,10,4,20,11,17,18,6,3,19,15,25",14,4,0,5c3d3452-7f5b-4dc0-b798-799f1748ec15
5c3d341a-7962-448a-9682-bcc72d107170,strong Democrats,5c3d34ce7c77b,"24,11,12,7,13,20,10,3,18,1,5,2,15,9,19,14,8,6,16,17,4,25",10,7,0,5c3d341a-7962-448a-9682-bcc72d107170
